,age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
7161,36,1,1,6,0,0,0,0.0,5,4,3,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,1
7162,31,1,0,2,0,1,0,0.0,5,4,2,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7163,36,5,0,6,0,1,0,0.0,5,4,1,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7164,51,4,0,3,0,1,0,0.0,5,4,3,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7165,48,9,2,1,0,1,1,0.0,5,4,4,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7166,51,2,0,3,0,1,1,0.0,5,4,2,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7167,41,3,0,5,0,1,0,0.0,5,4,4,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7168,37,2,1,5,0,1,0,0.0,5,4,3,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7169,46,2,0,1,0,1,0,0.0,5,4,4,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7170,54,6,0,1,0,0,0,0.0,5,4,3,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7171,49,1,1,6,0,1,0,0.0,5,4,2,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7172,41,2,0,4,0,1,0,0.0,5,4,2,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7173,52,8,1,6,0,1,0,0.0,5,4,4,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7174,30,3,0,6,0,1,0,0.0,5,4,1,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7175,30,2,0,4,0,1,0,0.0,5,4,1,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7176,42,1,0,2,0,0,0,0.0,5,4,1,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7177,37,3,1,6,0,1,0,0.0,5,4,3,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7178,35,1,0,4,0,0,0,0.0,5,4,4,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7179,34,2,0,4,0,1,0,0.0,5,4,5,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7180,49,5,0,1,0,1,0,0.0,5,4,3,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7181,53,8,0,1,0,0,0,0.0,5,4,2,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7182,30,1,1,6,0,1,0,0.0,5,4,1,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7183,41,1,1,6,0,1,0,0.0,5,4,1,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7184,35,2,0,1,0,0,0,0.0,5,4,1,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7185,55,9,1,4,0,0,0,0.0,5,4,1,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7186,27,2,0,1,0,1,0,0.0,5,4,3,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7187,30,1,1,6,0,1,0,0.0,5,4,3,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7188,33,2,1,1,0,0,0,0.0,5,4,2,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7189,33,1,0,2,0,1,0,0.0,5,4,2,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7190,49,1,0,3,0,0,1,0.0,5,4,4,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7191,39,4,0,1,0,0,0,0.0,5,4,2,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7192,25,1,0,6,0,1,0,0.0,5,4,4,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7193,35,8,0,6,0,0,1,0.0,5,4,6,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7194,37,10,0,5,0,0,0,0.0,5,4,2,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7195,34,3,0,5,0,0,0,0.0,5,4,2,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7196,32,2,0,4,0,0,0,0.0,5,4,3,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7197,38,4,1,2,0,1,0,0.0,5,4,2,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7198,37,8,1,6,0,1,0,0.0,5,4,5,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7199,31,4,1,2,0,1,0,0.0,5,4,3,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7200,45,1,0,4,0,1,0,0.0,5,4,2,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7201,35,3,1,6,0,1,0,0.0,5,4,15,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7202,31,2,0,4,0,1,0,0.0,5,4,2,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7203,41,2,0,3,0,0,0,0.0,5,4,2,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7204,29,8,0,6,0,0,0,0.0,5,4,3,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7205,35,2,1,6,0,0,0,0.0,5,4,3,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7206,50,2,0,1,0,1,0,0.0,5,4,5,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7207,56,3,0,5,0,1,0,0.0,5,4,3,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7208,50,1,0,4,0,0,0,0.0,5,4,2,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7209,25,8,1,6,0,0,0,0.0,5,4,3,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7210,29,4,1,2,0,1,0,0.0,5,4,1,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7211,37,2,2,4,0,1,0,0.0,5,4,3,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7212,33,8,1,6,0,1,0,0.0,5,4,2,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7213,41,3,1,5,0,1,0,0.0,5,4,3,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7214,44,2,2,3,0,1,0,0.0,5,4,2,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7215,34,11,1,1,0,1,0,0.0,5,4,3,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7216,38,1,1,4,0,0,1,0.0,5,4,3,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7217,37,4,0,2,0,1,0,0.0,5,4,2,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7218,35,2,0,1,0,0,0,0.0,5,4,2,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7219,52,10,0,2,0,0,0,0.0,5,4,2,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7220,40,3,0,2,0,0,0,0.0,5,4,2,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7221,43,3,0,6,0,0,0,0.0,5,4,2,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7222,25,4,1,2,0,0,0,0.0,5,4,2,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7223,53,4,0,2,0,0,0,0.0,5,4,2,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7224,36,2,0,4,0,1,0,0.0,5,4,6,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7225,59,1,0,2,0,1,0,0.0,5,4,4,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7226,46,7,0,5,0,1,0,0.0,5,4,3,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7227,57,8,1,2,0,0,0,0.0,5,4,4,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7228,45,3,0,6,0,1,0,0.0,5,4,3,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7229,36,5,0,6,0,1,0,0.0,5,4,3,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7230,37,1,0,6,0,1,0,0.0,5,4,12,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7231,31,3,0,5,0,0,0,0.0,5,4,2,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7232,46,1,0,6,0,1,0,0.0,5,4,2,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7233,28,3,0,2,0,1,0,0.0,5,4,2,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7234,52,2,0,1,0,1,0,0.0,5,4,2,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7235,59,2,0,4,0,0,0,0.0,5,4,2,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7236,59,1,0,6,0,1,1,0.0,5,4,9,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7237,38,2,0,1,0,0,0,0.0,5,4,6,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7238,25,4,1,6,0,1,1,0.0,5,4,3,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7239,36,2,0,4,0,1,0,0.0,5,4,2,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7240,58,9,0,1,0,0,0,0.0,5,4,3,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7241,35,1,0,2,0,1,0,0.0,5,4,3,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7242,32,2,1,6,0,1,0,0.0,5,4,2,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7243,27,11,1,2,0,1,0,0.0,5,4,9,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7244,34,3,0,6,0,0,0,0.0,5,4,2,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7245,50,2,0,1,0,0,0,0.0,5,4,16,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7246,32,1,2,6,0,1,0,0.0,5,4,4,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7247,37,1,1,6,0,1,0,0.0,5,4,2,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,1
7248,53,5,0,6,0,1,0,0.0,5,4,2,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7249,33,1,0,6,0,1,0,0.0,5,4,3,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7250,46,2,0,3,0,1,0,0.0,5,4,22,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7251,40,2,0,1,0,0,0,0.0,5,4,5,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7252,51,10,0,1,0,1,0,0.0,5,4,2,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7253,39,2,0,3,0,0,0,0.0,5,4,3,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7254,42,2,0,1,0,1,0,0.0,5,4,2,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7255,52,2,0,1,0,0,0,0.0,5,4,3,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7256,37,3,0,6,0,1,0,0.0,5,4,2,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7257,36,1,0,6,0,1,1,0.0,5,4,3,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7258,35,2,0,4,0,0,0,0.0,5,4,3,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7259,41,2,0,1,0,1,0,0.0,5,4,2,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7260,33,4,1,2,0,0,0,0.0,5,4,2,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7261,29,1,0,6,0,0,0,0.0,5,4,3,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7262,46,2,0,1,0,1,0,0.0,5,4,2,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7263,30,2,0,4,0,1,0,0.0,5,4,2,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7264,55,6,0,6,0,1,0,0.0,5,4,3,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7265,42,1,1,6,0,1,0,0.0,5,4,2,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,1
7266,48,4,0,2,0,1,0,0.0,5,4,2,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7267,32,4,0,2,0,1,1,0.0,5,4,3,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7268,56,5,2,4,0,1,0,0.0,5,4,2,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7269,48,3,0,5,0,0,0,0.0,5,4,7,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7270,40,3,0,4,0,0,1,0.0,5,4,4,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7271,38,3,1,6,0,1,1,0.0,5,4,3,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7272,38,2,1,3,0,0,0,0.0,5,4,2,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7273,41,2,0,5,0,0,0,0.0,5,4,3,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7274,39,5,0,3,0,1,0,0.0,5,4,2,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7275,45,1,0,4,0,0,1,0.0,5,4,3,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7276,46,8,0,1,0,0,0,0.0,5,4,24,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7277,54,2,0,6,0,0,1,0.0,5,4,4,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7278,29,4,1,1,0,1,0,0.0,5,4,3,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7279,51,2,0,4,0,0,0,0.0,5,4,5,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7280,41,7,0,4,0,1,0,0.0,5,4,2,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7281,54,2,1,1,0,0,0,0.0,5,4,3,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7282,31,1,2,6,0,1,1,0.0,5,4,2,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7283,54,1,0,6,0,0,1,0.0,5,4,2,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7284,54,3,2,6,0,0,1,0.0,5,4,2,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7285,36,1,2,2,0,1,0,0.0,5,4,5,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7286,31,8,0,6,0,0,1,0.0,5,4,6,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7287,30,3,1,6,0,1,0,0.0,5,4,3,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,1
7288,58,6,0,4,0,1,0,0.0,5,4,3,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,1
7289,55,1,0,2,0,0,1,0.0,5,4,4,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7290,37,2,1,4,0,0,0,0.0,5,4,5,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7291,55,3,0,6,0,1,0,0.0,5,4,9,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7292,30,2,0,4,0,1,1,0.0,5,4,2,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7293,39,2,0,1,0,1,1,0.0,5,4,4,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7294,27,4,1,5,0,0,0,0.0,5,4,3,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7295,34,2,0,3,0,0,0,0.0,5,4,3,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7296,53,4,0,2,0,0,0,0.0,5,4,2,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7297,52,6,0,4,0,0,0,0.0,5,4,7,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7298,51,2,2,1,0,1,0,0.0,5,4,2,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7299,49,3,0,4,0,1,0,0.0,5,4,6,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7300,37,5,0,4,0,0,0,0.0,5,4,2,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7301,53,6,0,1,0,0,0,0.0,5,4,23,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7302,53,9,1,1,0,0,0,0.0,5,4,15,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7303,59,5,0,1,0,1,0,0.0,5,4,4,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7304,55,3,2,6,0,0,0,0.0,5,4,7,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7305,34,2,0,4,0,0,0,0.0,5,4,4,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7306,37,4,0,2,0,1,1,0.0,5,4,3,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7307,45,1,0,6,0,0,1,0.0,5,4,6,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7308,50,2,1,1,0,0,0,0.0,5,4,2,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7309,35,4,0,2,0,0,0,0.0,5,4,4,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7310,28,4,1,2,0,0,0,0.0,5,4,6,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7311,36,7,0,6,0,1,0,0.0,5,4,15,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7312,37,9,0,6,0,1,0,0.0,5,4,11,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7313,35,4,1,2,0,1,1,0.0,5,4,7,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7314,26,3,1,5,0,0,0,0.0,5,4,3,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7315,32,4,0,2,0,1,0,0.0,5,4,8,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7316,32,2,0,3,0,1,0,0.0,5,4,3,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7317,59,1,1,6,0,1,1,0.0,5,4,3,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7318,45,2,0,3,0,1,0,0.0,5,4,11,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7319,30,4,1,2,0,1,0,0.0,5,4,4,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7320,27,2,0,1,0,0,0,0.0,5,4,7,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7321,48,1,2,2,0,1,0,0.0,5,4,2,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7322,59,2,0,1,0,0,0,0.0,5,4,2,999,0,-1,1.1,93.994,-36.4,4.86,5191.0,0
7323,35,2,0,4,0,0,0,0.0,5,5,3,999,0,-1,1.1,93.994,-36.4,4.864,5191.0,0
7324,35,2,1,6,0,1,1,0.0,5,5,3,999,0,-1,1.1,93.994,-36.4,4.864,5191.0,0
7325,37,2,0,1,0,0,0,0.0,5,5,17,999,0,-1,1.1,93.994,-36.4,4.864,5191.0,0
7326,38,2,0,2,0,1,0,0.0,5,5,2,999,0,-1,1.1,93.994,-36.4,4.864,5191.0,0
7327,39,2,0,4,0,0,1,0.0,5,5,3,999,0,-1,1.1,93.994,-36.4,4.864,5191.0,0
7328,42,2,0,6,0,1,0,0.0,5,5,4,999,0,-1,1.1,93.994,-36.4,4.864,5191.0,0
7329,57,3,0,6,0,0,0,0.0,5,5,2,999,0,-1,1.1,93.994,-36.4,4.864,5191.0,0
7330,42,9,1,1,0,1,0,0.0,5,5,3,999,0,-1,1.1,93.994,-36.4,4.864,5191.0,0
7331,25,2,1,2,0,1,0,0.0,5,5,3,999,0,-1,1.1,93.994,-36.4,4.864,5191.0,0
7332,54,8,0,5,0,0,0,0.0,5,5,1,999,0,-1,1.1,93.994,-36.4,4.864,5191.0,0
7333,46,5,0,4,0,0,0,0.0,5,5,1,999,0,-1,1.1,93.994,-36.4,4.864,5191.0,0
7334,34,7,0,1,0,1,0,0.0,5,5,1,999,0,-1,1.1,93.994,-36.4,4.864,5191.0,0
7335,44,2,0,2,0,1,0,0.0,5,5,1,999,0,-1,1.1,93.994,-36.4,4.864,5191.0,0
7336,42,4,0,5,0,0,0,0.0,5,5,1,999,0,-1,1.1,93.994,-36.4,4.864,5191.0,0
7337,42,4,0,5,0,1,0,0.0,5,5,1,999,0,-1,1.1,93.994,-36.4,4.864,5191.0,0
7338,58,2,0,1,0,1,1,0.0,5,5,1,999,0,-1,1.1,93.994,-36.4,4.864,5191.0,0
7339,41,2,0,4,0,0,0,0.0,5,5,1,999,0,-1,1.1,93.994,-36.4,4.864,5191.0,0
7340,41,5,1,2,0,1,0,0.0,5,5,1,999,0,-1,1.1,93.994,-36.4,4.864,5191.0,0
7341,48,2,0,3,0,0,0,0.0,5,5,1,999,0,-1,1.1,93.994,-36.4,4.864,5191.0,0
7342,33,2,1,4,0,1,1,0.0,5,5,2,999,0,-1,1.1,93.994,-36.4,4.864,5191.0,0
7343,58,4,0,1,0,0,0,0.0,5,5,1,999,0,-1,1.1,93.994,-36.4,4.864,5191.0,0
7344,42,1,1,4,0,0,0,0.0,5,5,1,999,0,-1,1.1,93.994,-36.4,4.864,5191.0,0
7345,52,8,0,6,0,0,0,0.0,5,5,3,999,0,-1,1.1,93.994,-36.4,4.864,5191.0,0
7346,31,3,1,6,0,1,0,0.0,5,5,2,999,0,-1,1.1,93.994,-36.4,4.864,5191.0,0
7347,39,1,1,6,0,0,0,0.0,5,5,1,999,0,-1,1.1,93.994,-36.4,4.864,5191.0,0
7348,35,2,0,1,0,0,0,0.0,5,5,6,999,0,-1,1.1,93.994,-36.4,4.864,5191.0,0
7349,28,4,0,2,0,1,0,0.0,5,5,4,999,0,-1,1.1,93.994,-36.4,4.864,5191.0,0
7350,32,2,1,4,0,0,0,0.0,5,5,1,999,0,-1,1.1,93.994,-36.4,4.864,5191.0,0
7351,37,3,1,6,0,0,0,0.0,5,5,3,999,0,-1,1.1,93.994,-36.4,4.864,5191.0,0
7352,36,2,1,4,0,0,0,0.0,5,5,3,999,0,-1,1.1,93.994,-36.4,4.864,5191.0,0
7353,51,2,0,3,0,1,0,0.0,5,5,9,999,0,-1,1.1,93.994,-36.4,4.864,5191.0,0
7354,34,1,0,2,0,0,0,0.0,5,5,2,999,0,-1,1.1,93.994,-36.4,4.864,5191.0,0
7355,40,1,0,2,0,1,1,0.0,5,5,4,999,0,-1,1.1,93.994,-36.4,4.864,5191.0,0
7356,47,2,0,4,0,0,0,0.0,5,5,7,999,0,-1,1.1,93.994,-36.4,4.864,5191.0,0
7357,43,1,0,6,0,1,0,0.0,5,5,2,999,0,-1,1.1,93.994,-36.4,4.864,5191.0,0
7358,34,9,2,2,0,0,0,0.0,5,5,3,999,0,-1,1.1,93.994,-36.4,4.864,5191.0,1
7359,30,1,0,6,0,1,0,0.0,5,5,3,999,0,-1,1.1,93.994,-36.4,4.864,5191.0,0
7360,35,2,2,4,0,0,1,0.0,5,5,6,999,0,-1,1.1,93.994,-36.4,4.864,5191.0,0
7361,45,3,0,5,0,0,0,0.0,5,5,4,999,0,-1,1.1,93.994,-36.4,4.864,5191.0,0
7362,52,2,0,1,0,0,0,0.0,5,5,1,999,0,-1,1.1,93.994,-36.4,4.864,5191.0,0
7363,26,1,1,2,0,1,0,0.0,5,5,3,999,0,-1,1.1,93.994,-36.4,4.864,5191.0,0
7364,36,1,1,6,0,0,0,0.0,5,5,5,999,0,-1,1.1,93.994,-36.4,4.864,5191.0,0
7365,42,1,1,6,0,1,0,0.0,5,5,1,999,0,-1,1.1,93.994,-36.4,4.864,5191.0,0
7366,30,1,0,2,0,0,0,0.0,5,5,2,999,0,-1,1.1,93.994,-36.4,4.864,5191.0,0
7367,37,2,0,3,0,0,1,0.0,5,5,2,999,0,-1,1.1,93.994,-36.4,4.864,5191.0,0
7368,35,2,1,4,0,1,0,0.0,5,5,7,999,0,-1,1.1,93.994,-36.4,4.864,5191.0,0
7369,33,7,0,6,0,1,0,0.0,5,5,1,999,0,-1,1.1,93.994,-36.4,4.864,5191.0,0
7370,38,2,0,4,0,1,1,0.0,5,5,1,999,0,-1,1.1,93.994,-36.4,4.864,5191.0,0
7371,34,1,1,6,0,0,0,0.0,5,5,1,999,0,-1,1.1,93.994,-36.4,4.864,5191.0,0
7372,28,2,1,4,0,0,0,0.0,5,5,2,999,0,-1,1.1,93.994,-36.4,4.864,5191.0,0
7373,33,1,0,6,0,1,0,0.0,5,5,1,999,0,-1,1.1,93.994,-36.4,4.864,5191.0,0
7374,39,1,0,6,0,1,0,0.0,5,5,1,999,0,-1,1.1,93.994,-36.4,4.864,5191.0,0
7375,26,2,1,4,0,0,0,0.0,5,5,4,999,0,-1,1.1,93.994,-36.4,4.864,5191.0,0
7376,36,9,0,2,0,0,0,0.0,5,5,1,999,0,-1,1.1,93.994,-36.4,4.864,5191.0,0
7377,35,1,1,2,0,0,0,0.0,5,5,1,999,0,-1,1.1,93.994,-36.4,4.864,5191.0,0
7378,33,8,0,3,0,0,0,0.0,5,5,5,999,0,-1,1.1,93.994,-36.4,4.864,5191.0,0
7379,34,4,0,2,0,0,1,0.0,5,5,1,999,0,-1,1.1,93.994,-36.4,4.864,5191.0,0
7380,27,11,1,6,0,0,0,0.0,5,5,3,999,0,-1,1.1,93.994,-36.4,4.864,5191.0,0
7381,41,1,1,2,0,0,1,0.0,5,5,2,999,0,-1,1.1,93.994,-36.4,4.864,5191.0,0
7382,34,2,0,4,0,1,0,0.0,5,5,1,999,0,-1,1.1,93.994,-36.4,4.864,5191.0,0
7383,25,1,0,6,0,0,0,0.0,5,5,1,999,0,-1,1.1,93.994,-36.4,4.864,5191.0,0
7384,34,10,0,6,0,1,0,0.0,5,5,3,999,0,-1,1.1,93.994,-36.4,4.864,5191.0,0
7385,50,1,0,6,0,1,0,0.0,5,5,4,999,0,-1,1.1,93.994,-36.4,4.864,5191.0,0
7386,25,2,0,3,0,0,0,0.0,5,5,4,999,0,-1,1.1,93.994,-36.4,4.864,5191.0,0
7387,26,1,0,2,0,0,0,0.0,5,5,6,999,0,-1,1.1,93.994,-36.4,4.864,5191.0,0
7388,37,8,2,6,0,1,0,0.0,5,5,1,999,0,-1,1.1,93.994,-36.4,4.864,5191.0,0
7389,49,7,0,6,0,0,0,0.0,5,5,17,999,0,-1,1.1,93.994,-36.4,4.864,5191.0,0
7390,37,2,0,4,0,0,0,0.0,5,5,3,999,0,-1,1.1,93.994,-36.4,4.864,5191.0,0
7391,32,10,1,2,0,1,1,0.0,5,5,2,999,0,-1,1.1,93.994,-36.4,4.864,5191.0,0
7392,50,2,0,1,0,0,0,0.0,5,5,1,999,0,-1,1.1,93.994,-36.4,4.864,5191.0,0
7393,51,4,0,2,0,1,0,0.0,5,5,1,999,0,-1,1.1,93.994,-36.4,4.864,5191.0,0
7394,55,1,0,6,0,0,0,0.0,5,5,1,999,0,-1,1.1,93.994,-36.4,4.864,5191.0,0
7395,49,4,0,2,0,1,1,0.0,5,5,1,999,0,-1,1.1,93.994,-36.4,4.864,5191.0,0
7396,40,4,0,2,0,0,1,0.0,5,5,3,999,0,-1,1.1,93.994,-36.4,4.864,5191.0,1
7397,52,2,1,6,0,0,0,0.0,5,5,3,999,0,-1,1.1,93.994,-36.4,4.864,5191.0,0
7398,55,1,0,6,0,1,0,0.0,5,5,1,999,0,-1,1.1,93.994,-36.4,4.864,5191.0,0
7399,38,1,1,6,0,1,0,0.0,5,5,1,999,0,-1,1.1,93.994,-36.4,4.864,5191.0,0
